44,58,100,9,13,20,69,13,4,46,12,8,43,0,16,32,44,57,25,32,77,38,68,11,81,50,54,82,84,22,88,76,3,10,35,22,24,40,88,74,78,15,78,11,59,86,27,28,58,13,65,6,33,3,13,76,52,97,71,77,82,47,37,55,27,76,56,22,18,59,91,62,45,22,42,38,42,11,76,66,39,51,94,60,64,76,72,21,62,56,100,80,3,84,63,30,76,55,79,50
50,73,62,96,93,22,40,96,55,56,0,41,99,20,78,51,83,56,65,7,20,84,22,5,14,94,2,17,59,84,31,26,13,41,94,15,1,3,0,15,42,99,29,4,30,29,14,25,76,23,95,33,30,2,26,98,81,76,10,61,87,85,35,88,81,2,78,74,98,57,41,77,20,20,30,97,76,4,7,95,33,24,80,81,30,43,88,8,73,24,75,58,70,21,41,13,70,74,89,96
10,13,57,47,95,81,26,92,24,80,0,53,43,68,6,49,80,14,41,79,72,54,29,15,91,27,35,12,20,60,81,44,24,88,54,87,90,83,79,93,29,17,67,4,77,100,54,69,58,39,10,56,17,50,90,2,34,32,81,17,99,20,57,86,21,45,37,35,28,100,50,66,22,57,55,15,94,2,50,49,62,19,25,96,58,30,94,79,63,69,72,33,25,72,85,2,97,64,47,58
93,30,74,91,95,32,97,51,69,45,63,18,25,87,29,51,55,33,24,63,69,56,81,82,76,86,14,17,45,24,1,1,2,81,60,49,34,18,8,65,71,86,23,86,69,94,37,79,9,2,52,17,29,34,16,10,65,45,41,68,69,81,79,96,38,41,40,0,76,36,2,66,81,63,50,43,49,2,0,30,41,11,57,76,5,56,40,72,42,45,16,91,92,92,94,6,77,54,13,91
22,51,17,65,95,60,35,28,63,15,76,19,91,53,60,76,67,0,10,53,55,53,2,65,26,67,65,44,96,41,88,31,6,6,95,96,3,73,46,71,63,16,62,98,99,3,34,91,90,12,98,82,10,58,38,88,84,38,1,91,39,68,26,25,20,41,42,36,28,44,18,85,74,98,90,17,91,15,77,16,72,96,28,74,28,6,66,20,68,2,79,32,85,42,90,40,43,84,20,43
14,83,6,78,58,69,87,9,86,49,51,44,7,9,45,90,43,88,78,5,83,11,14,75,98,32,85,58,71,82,64,39,63,95,34,10,69,49,55,20,95,36,78,62,60,36,94,31,82,12,86,36,94,42,26,26,87,80,28,78,51,64,15,10,19,25,96,35,100,68,78,42,61,0,42,28,21,60,50,32,25,26,56,83,86,2,20,91,69,10,26,33,70,11,22,1,76,6,67,32
87,68,98,43,56,44,42,97,26,97,10,92,41,5,93,70,25,87,74,33,44,28,70,25,63,83,69,18,99,72,66,61,95,37,80,8,65,37,9,71,7,79,33,74,5,3,0,17,98,75,76,54,53,0,5,41,65,27,19,77,2,81,19,30,13,76,25,16,98,33,26,80,31,95,41,10,94,59,45,75,43,44,9,44,37,62,98,19,55,83,88,18,78,33,18,59,15,76,62,79
89,59,79,90,0,70,67,17,64,15,8,21,6,75,12,11,22,61,4,65,25,20,26,47,100,94,17,54,21,4,57,81,1,90,28,98,67,40,56,90,5,6,49,37,32,63,94,44,8,28,45,63,24,48,21,15,32,9,7,77,38,52,78,3,54,39,72,11,74,14,2,100,54,84,2,29,88,74,91,87,92,2,31,20,54,37,44,58,88,85,32,10,23,24,73,79,31,99,61,25
94,62,12,58,39,16,95,28,94,61,14,21,24,100,16,54,80,64,29,11,44,74,21,95,81,44,82,100,63,32,27,75,41,26,32,14,1,59,88,62,97,45,1,50,12,38,58,46,62,28,14,0,28,14,38,4,19,6,11,97,70,86,40,59,25,89,92,38,94,12,69,44,66,80,14,67,93,66,76,88,98,24,50,19,62,93,80,48,30,41,42,22,31,12,79,37,21,27,16,65
76,4,78,89,28,100,64,63,30,45,6,65,96,79,25,49,74,18,92,26,72,59,47,35,94,63,33,61,63,55,96,81,51,43,3,60,67,32,95,16,4,46,5,95,14,90,31,77,4,33,43,54,39,17,47,59,24,85,51,77,14,63,96,49,32,90,46,77,3,33,13,48,86,87,81,4,74,50,75,5,88,86,22,88,92,100,96,7,43,80,72,92,0,34,22,50,91,62,39,35
