3,70,36,67,17,50,19,45,49,82,51,12,18,1,85,3,10,92,96,43,45,82,32,17,65,38,44,63,20,67,85,79,17,90,48,99,92,22,17,71,78,17,24,11,23,95,24,80,8,53,15,53,20,85,91,10,62,49,82,52,53,72,6,11,51,86,85,85,95,48,11,86,1,68,61,38,64,66,81,63,89,89,25,71,26,85,64,96,94,72,85,31,16,36,43,84,32,88,66,16
84,96,69,42,18,88,69,59,60,25,19,21,48,83,68,43,35,40,66,96,43,43,11,10,29,48,83,49,0,0,72,79,34,39,65,27,8,80,87,87,79,84,5,62,34,13,39,70,9,36,12,33,48,41,40,2,78,86,94,16,17,32,76,20,59,40,45,21,65,44,95,17,89,72,19,64,25,15,2,60,16,24,39,12,19,40,16,72,80,54,39,17,73,85,24,97,16,66,64,94
40,71,61,6,4,74,60,26,8,9,97,25,48,36,15,87,80,38,58,62,17,11,87,60,72,2,84,19,79,89,93,8,7,34,80,67,89,52,30,16,53,19,24,100,3,47,100,1,97,93,67,28,3,15,97,81,7,60,100,17,11,91,51,19,96,33,37,17,31,59,2,24,69,99,70,21,30,54,12,23,76,11,58,88,50,75,6,82,47,59,38,42,58,21,73,24,59,11,36,7
88,13,52,74,26,83,30,98,1,56,67,32,81,42,37,14,49,0,1,36,88,28,96,33,12,4,49,84,9,17,55,32,52,23,30,62,93,82,40,19,30,7,20,48,81,62,65,58,75,17,57,92,67,52,21,41,56,76,80,38,90,62,24,61,75,21,83,19,24,60,94,30,94,3,26,69,9,11,40,56,55,16,59,17,71,53,77,31,90,48,43,60,100,61,50,88,59,51,6,62
27,38,68,86,8,64,13,87,19,86,9,58,8,69,33,9,91,85,51,31,63,36,48,86,16,21,18,22,57,26,13,17,84,42,62,78,17,60,47,5,52,5,42,3,42,93,11,23,74,84,42,30,45,61,91,2,3,31,10,61,69,77,92,21,28,54,90,57,45,86,26,28,67,77,93,1,46,33,80,12,8,7,83,91,90,67,29,0,22,7,73,64,71,90,45,65,85,87,10,48
56,100,33,59,20,32,39,64,57,84,33,69,100,62,11,75,93,30,21,60,15,79,28,35,19,59,98,12,21,80,57,40,12,11,3,92,71,60,62,85,39,41,32,34,58,28,43,28,19,62,26,5,53,51,58,97,6,28,52,99,97,96,6,82,93,39,61,84,23,14,77,90,59,13,82,29,97,14,89,15,21,53,4,49,0,26,60,90,5,9,38,39,1,5,61,68,9,50,46,50
66,19,100,60,46,14,40,59,74,73,73,33,47,89,3,83,27,13,10,48,91,45,4,74,99,65,33,30,7,54,67,85,84,33,16,51,50,41,50,0,18,74,20,98,75,96,23,6,15,92,39,72,71,42,14,34,46,28,20,87,83,3,90,7,73,90,89,13,66,56,7,49,3,93,41,61,47,38,22,47,77,14,28,60,23,76,49,70,80,12,94,43,40,63,2,90,13,25,100,79
77,84,98,63,20,69,82,0,91,33,15,80,56,23,14,41,40,73,5,43,10,75,75,99,7,65,61,43,72,80,54,32,62,60,85,11,53,71,75,77,18,46,65,89,12,20,31,93,22,63,33,90,40,54,42,39,64,71,20,86,70,56,37,56,45,56,76,26,55,68,43,83,11,71,3,64,50,12,57,36,70,55,35,47,34,78,6,72,15,99,29,54,26,51,97,38,3,17,16,60
58,6,41,84,49,51,50,88,1,46,1,79,95,95,27,51,41,59,90,65,56,46,63,39,63,96,55,87,75,62,89,94,66,9,64,20,5,83,52,52,59,28,54,61,88,12,62,94,69,91,99,77,60,82,42,75,56,88,32,35,44,2,4,77,66,96,90,1,38,41,72,83,79,33,92,26,84,5,68,0,19,64,86,31,74,47,100,95,21,15,1,52,0,40,23,12,40,38,39,29
83,65,64,20,48,66,21,19,5,14,56,37,21,43,62,52,72,22,70,31,97,92,86,15,9,46,80,45,29,93,99,26,100,87,13,22,13,93,93,27,61,43,75,58,66,40,14,46,64,23,67,59,39,70,39,53,46,86,74,37,20,79,52,78,1,7,69,94,95,16,53,17,2,54,67,81,31,41,26,74,26,15,81,98,65,16,23,30,14,10,65,40,6,93,53,94,68,4,27,61
43,70,51,94,10,98,73,78,22,53,52,80,33,61,27,35,21,65,29,91,78,82,45,10,29,13,41,16,51,83,41,31,8,71,37,48,52,53,12,77,56,75,45,16,84,53,60,0,95,32,31,72,50,30,77,52,84,39,69,9,9,8,84,16,12,42,55,44,83,47,65,7,68,38,45,49,11,1,50,88,88,17,21,58,63,86,48,69,74,84,21,66,12,54,26,48,39,44,20,30
87,51,70,40,28,59,85,28,43,11,0,33,23,67,3,40,6,5,3,81,43,92,36,54,50,88,60,17,65,16,58,6,39,53,95,58,48,6,79,9,39,67,44,2,4,93,33,32,27,38,89,14,69,68,98,7,89,83,19,43,41,93,100,65,66,30,23,96,0,98,47,41,24,68,32,1,18,13,84,5,33,17,97,14,2,18,89,35,89,48,34,1,87,29,88,0,21,8,19,81
17,41,50,99,100,4,97,10,37,5,53,66,41,41,9,91,40,98,22,29,10,14,49,11,22,40,84,30,76,60,72,78,79,62,37,99,96,45,82,21,53,61,81,59,76,9,11,6,76,48,23,72,46,30,53,60,28,50,32,3,79,68,12,79,48,66,73,61,17,58,99,33,45,50,87,17,42,89,10,70,41,40,75,62,86,11,18,80,34,24,86,43,52,14,67,29,22,20,95,74
85,61,19,91,84,13,75,69,62,28,65,55,74,71,87,49,7,39,91,51,63,3,15,94,58,77,70,89,93,71,78,88,100,34,37,58,36,89,32,61,62,35,62,29,8,60,19,30,24,82,58,68,58,27,33,60,34,3,71,71,5,25,21,68,47,99,9,38,8,66,29,69,97,84,63,84,68,34,80,1,52,11,33,62,17,93,60,37,43,25,49,84,32,31,85,39,77,100,87,15
88,49,56,84,58,62,19,91,11,41,95,81,79,35,36,45,24,34,33,53,14,88,53,92,65,42,82,69,94,48,79,67,37,44,77,31,94,71,47,82,43,19,83,55,35,3,42,28,34,54,12,94,53,95,14,42,92,19,93,43,90,53,73,56,76,100,87,94,24,16,91,44,65,69,30,97,56,28,50,22,97,9,73,56,15,1,46,57,43,56,80,92,59,31,62,93,69,15,30,58
75,37,57,62,90,10,82,44,99,47,72,17,69,67,3,49,91,46,32,10,84,95,89,51,61,68,70,16,28,82,45,81,10,5,71,96,56,76,32,45,18,23,88,92,21,83,64,95,0,81,49,10,11,0,77,34,18,11,46,96,1,9,54,19,82,48,97,62,42,68,21,86,14,32,47,48,74,35,98,81,65,92,69,37,18,20,65,62,35,64,73,89,83,73,48,19,23,6,48,60
