32,92,55,56,84,51,34,86,81,3,11,43,62,15,6,24,46,84,27,98,91,48,43,16,98,33,56,85,96,23,44,80,40,0,23,4,89,37,41,93,24,33,76,59,8,59,53,54,49,19,62,5,11,6,16,56,67,2,89,37,12,59,88,56,73,86,95,96,62,58,0,82,17,14,65,67,10,26,34,86,11,99,8,16,85,9,78,25,7,10,62,25,84,16,26,54,21,67,46,61
40,99,52,13,52,8,15,44,0,74,14,71,14,76,4,11,66,1,36,41,21,80,79,24,49,68,24,48,32,88,24,68,2,23,13,66,84,51,91,64,91,90,41,74,25,2,80,76,75,62,14,31,8,49,54,64,72,98,7,54,65,64,62,32,76,60,88,55,71,93,36,13,80,78,34,25,97,34,85,7,31,27,19,51,77,29,8,68,1,36,47,72,51,69,9,28,41,67,70,42
74,45,72,22,66,53,94,79,19,13,38,68,8,94,74,71,98,78,25,51,31,26,14,98,35,46,26,42,57,61,62,29,65,1,42,46,61,3,56,14,18,79,65,24,18,15,51,3,89,53,90,32,92,52,58,36,65,95,100,27,83,52,67,39,95,62,55,83,8,92,63,83,57,38,17,3,71,89,85,83,17,3,12,69,78,99,58,11,79,21,96,69,82,58,86,72,37,59,1,49
57,42,42,43,33,100,73,60,77,14,97,27,14,73,90,82,43,11,89,45,35,32,56,76,66,94,68,6,74,5,51,0,57,18,60,7,43,89,100,93,31,31,79,5,47,26,90,18,15,82,52,8,8,67,69,13,35,88,100,28,54,94,1,8,59,86,10,68,6,30,12,41,92,99,92,75,84,19,95,68,2,9,37,28,38,23,24,55,94,87,77,54,77,53,20,47,55,44,45,35
24,27,97,0,99,83,4,19,69,99,29,17,25,85,91,59,45,41,56,97,56,30,73,96,100,78,27,18,73,0,9,97,33,61,9,8,73,92,57,13,82,96,93,71,50,68,53,18,19,21,22,43,62,67,97,63,65,76,68,98,59,33,96,88,14,74,73,35,93,60,15,72,95,29,63,6,8,86,30,70,85,93,25,18,13,37,66,87,98,25,35,50,78,72,28,10,27,31,25,66
41,13,60,6,45,45,53,30,85,12,16,78,34,23,28,24,53,100,96,23,82,10,11,63,79,40,4,6,55,88,55,12,49,10,84,71,20,48,78,93,84,16,64,72,24,67,17,24,77,43,59,73,73,38,36,7,47,24,73,50,65,45,27,32,53,32,19,79,0,55,26,5,63,77,76,3,41,92,8,38,71,91,32,62,46,38,6,50,40,39,35,61,15,54,52,13,87,12,25,13
32,52,96,32,64,82,7,5,33,39,21,44,71,7,7,96,17,23,10,80,15,68,69,70,5,23,63,83,71,42,34,7,78,40,80,56,94,59,30,68,81,0,58,47,91,11,78,66,47,56,89,7,9,50,66,29,98,53,44,46,25,84,71,11,81,10,32,26,77,6,6,75,31,86,30,97,70,11,1,79,11,75,41,73,100,93,57,15,79,96,87,59,24,11,91,39,47,84,17,47
97,54,5,74,69,55,13,2,73,58,58,65,69,14,37,19,85,67,82,20,0,58,70,79,29,58,73,80,35,95,77,15,53,65,69,66,11,7,19,80,39,95,24,16,19,27,61,20,14,39,32,10,2,45,74,80,34,66,77,35,16,20,85,63,76,79,99,8,16,92,21,34,15,69,15,13,47,5,3,32,10,67,83,5,16,48,19,32,14,40,79,87,51,5,71,58,93,17,65,7
26,11,61,3,39,56,88,100,32,3,31,73,93,41,60,96,8,39,54,72,77,81,48,82,83,4,29,55,51,88,72,60,35,24,93,71,32,54,86,96,26,63,85,7,7,88,100,70,27,93,81,37,80,71,24,73,5,48,73,46,53,26,24,99,12,30,13,56,91,10,12,90,14,43,11,43,46,96,81,87,47,50,2,64,86,42,52,100,94,2,93,12,24,97,60,31,83,67,42,44
14,27,80,14,29,76,60,31,54,85,87,30,96,41,94,89,54,39,45,34,23,21,45,20,80,66,81,13,27,84,70,64,23,96,59,57,91,61,76,89,15,21,65,5,5,26,97,60,80,12,54,13,2,49,74,2,12,0,75,92,14,11,7,92,48,5,16,76,53,30,23,36,88,82,74,4,93,91,74,63,89,84,50,78,81,37,88,71,65,30,90,98,12,58,18,8,27,31,100,51
