16,37,63,92,59,62,1,8,64,16,43,79,100,16,22,55,34,57,5,84,81,66,17,89,79,89,33,22,46,34,47,48,94,91,91,11,26,80,87,4,68,88,7,86,85,83,21,47,100,78,32,53,96,18,40,25,91,85,44,62,43,86,63,56,88,49,98,6,6,14,33,67,55,8,98,42,19,39,93,57,57,7,57,61,4,66,89,81,88,87,12,86,50,70,29,59,96,0,43,71
60,45,0,77,12,1,33,99,26,40,62,80,67,95,18,93,54,69,18,55,99,7,61,39,92,57,18,32,9,82,61,74,86,67,58,21,6,35,44,80,46,86,8,58,80,79,78,32,38,5,76,42,36,32,65,85,65,83,84,99,17,58,99,35,65,31,76,33,14,65,39,53,96,44,26,79,77,95,28,39,20,19,68,54,0,35,56,82,68,46,55,50,7,44,98,28,58,74,49,23
32,1,91,15,89,17,64,43,34,34,18,57,89,27,72,89,63,18,37,60,63,57,42,74,3,18,42,22,83,14,1,62,16,27,73,5,65,9,4,12,87,79,9,36,34,11,75,40,76,54,49,95,30,99,29,83,22,68,97,16,51,72,45,45,97,68,87,84,100,64,39,89,99,76,75,83,77,40,44,42,88,5,9,61,92,53,44,77,99,91,74,31,12,11,70,35,63,52,18,4
31,62,81,48,79,5,56,87,12,12,50,43,59,20,81,31,40,44,97,63,76,2,10,49,89,77,54,59,22,57,24,38,92,87,76,78,34,40,7,71,19,6,66,56,78,62,63,93,3,35,67,25,66,70,97,92,24,54,23,55,4,6,49,2,64,3,72,10,82,29,37,60,91,70,36,70,27,21,8,56,64,97,94,89,94,74,67,68,25,90,12,19,39,49,36,56,72,94,57,11
59,89,18,44,0,86,33,99,56,85,19,20,3,39,92,25,94,47,42,54,78,41,26,93,65,8,24,28,19,86,32,51,59,38,55,34,48,6,99,50,4,46,36,78,11,74,77,7,85,31,79,60,72,25,78,2,74,39,51,13,40,1,66,69,17,8,64,53,72,89,91,43,88,35,24,46,62,90,49,44,78,17,34,4,75,94,98,52,5,100,74,44,71,82,87,44,37,20,61,8
19,26,0,84,79,70,75,14,42,4,12,75,98,36,9,39,30,45,32,23,42,15,12,32,52,67,64,15,43,45,50,36,88,60,37,64,82,64,2,96,100,85,49,25,83,8,25,76,67,38,67,43,81,90,24,67,47,69,73,51,56,100,59,42,100,40,93,85,35,85,98,35,28,78,90,17,83,19,0,39,19,48,44,36,58,26,26,32,31,2,7,74,19,83,38,99,87,55,45,57
46,10,50,43,37,14,100,47,77,25,37,88,14,52,5,78,100,33,88,44,66,4,49,4,96,60,88,39,89,97,42,24,65,82,92,48,90,3,2,33,4,94,54,88,41,56,34,61,15,14,70,90,64,63,17,75,46,58,4,2,33,4,87,56,88,47,56,56,96,36,69,71,14,76,72,8,46,92,14,60,100,69,23,43,85,66,14,57,46,43,58,98,24,100,6,71,82,27,11,72
19,0,16,45,78,92,90,70,56,100,28,15,65,21,94,80,33,96,12,87,79,81,61,18,81,30,91,80,76,32,98,42,96,81,65,86,94,53,100,29,54,56,98,19,48,56,51,52,9,47,47,3,74,28,86,4,74,64,1,62,86,85,54,74,64,24,86,21,27,29,9,2,35,71,74,70,9,72,99,35,70,67,64,2,88,65,73,22,22,29,0,37,41,78,21,39,14,5,27,100
32,16,47,62,28,77,23,69,93,97,33,35,46,98,96,18,69,55,98,11,62,75,76,58,45,69,98,26,97,57,57,99,1,77,82,74,45,79,75,61,5,6,82,69,94,71,35,93,51,90,69,76,14,22,36,82,0,63,78,9,3,68,88,80,65,13,66,22,1,57,94,32,30,76,55,59,21,26,3,2,90,86,38,77,93,24,28,78,33,56,15,28,45,57,12,97,33,97,15,82
25,66,23,1,80,29,23,93,99,97,90,100,52,58,61,60,56,45,72,36,9,0,61,30,58,53,61,50,30,41,61,29,19,61,46,64,86,38,51,12,47,73,26,94,15,76,3,19,15,22,43,44,46,49,14,94,70,73,56,82,70,25,65,71,99,75,38,84,97,17,37,40,54,14,82,91,30,63,13,49,72,65,63,82,11,99,89,6,88,63,40,56,0,71,15,4,41,90,56,53
