75,77,80,52,53,32,79,2,64,100,67,76,38,29,94,97,26,5,98,2,72,28,76,81,86,76,74,73,90,87,31,15,63,25,77,12,87,54,84,69,57,29,30,41,83,51,85,29,86,36,47,62,92,65,80,18,48,91,61,58,55,3,86,28,69,54,5,58,22,38,59,98,53,55,37,44,85,4,42,52,30,18,56,63,11,71,62,56,47,83,25,27,8,13,25,95,31,93,8,13
68,29,34,90,20,2,83,78,53,98,94,90,76,44,17,38,95,13,42,51,58,50,98,22,1,87,13,20,36,93,2,60,12,51,78,45,70,51,3,79,66,1,91,4,18,12,7,98,83,97,59,54,98,74,12,3,46,60,86,28,24,59,91,67,53,41,31,85,52,43,70,93,51,63,36,0,10,15,46,62,96,24,51,72,70,25,40,86,87,49,73,100,15,45,94,13,81,8,13,71
93,20,40,0,68,65,87,17,97,53,82,5,16,80,27,95,98,89,20,67,41,44,95,32,50,41,43,24,24,57,27,27,31,18,50,23,96,34,22,50,50,77,2,98,35,89,5,23,75,66,91,50,20,20,21,6,1,18,49,47,61,98,90,53,8,4,77,52,68,76,2,29,59,36,63,36,0,79,51,91,6,15,76,12,13,41,95,60,23,87,4,97,18,99,20,11,35,15,23,5
58,28,48,20,29,67,94,52,20,28,37,100,63,72,37,40,6,16,35,15,40,93,65,1,59,13,19,72,84,70,64,61,56,84,46,42,81,45,96,19,52,98,8,73,38,35,98,13,84,8,92,32,21,65,81,48,27,23,63,0,82,32,52,0,71,58,2,13,71,14,22,18,100,96,28,51,81,48,48,49,96,38,63,26,88,42,66,58,58,9,72,38,69,42,74,73,61,38,75,67
61,34,94,53,32,43,17,8,9,36,56,98,53,53,66,50,49,24,77,56,35,48,35,59,30,78,93,73,90,63,95,91,23,84,63,27,67,15,20,83,5,9,30,19,16,46,41,34,10,50,20,24,4,95,79,67,36,81,65,38,33,0,15,2,75,9,30,96,55,44,1,63,67,82,1,9,30,97,9,54,14,62,82,5,40,49,78,74,79,88,100,12,22,20,75,15,100,80,23,41
38,97,66,67,29,99,13,70,5,9,13,74,95,18,62,11,94,6,95,9,51,37,87,20,62,68,13,89,34,21,80,98,14,3,18,29,12,53,22,22,88,55,98,29,66,69,31,33,97,68,51,86,60,9,51,12,71,89,77,0,46,25,85,82,92,64,37,64,59,78,39,87,1,82,47,41,64,99,64,84,91,97,50,70,75,65,2,93,67,50,15,82,64,82,51,61,60,31,76,55
31,67,6,74,2,5,34,79,47,14,85,0,86,53,97,59,3,63,20,8,60,44,32,70,67,12,38,57,12,98,40,79,30,81,38,83,50,32,99,58,20,34,83,39,33,80,20,100,24,77,72,19,85,98,14,73,2,78,43,55,74,41,36,41,18,62,92,57,86,3,50,35,41,14,55,89,55,43,63,45,68,85,6,0,93,75,33,17,73,73,79,27,15,95,22,36,65,76,12,17
60,19,7,50,60,30,94,21,36,52,66,86,24,90,0,11,71,31,30,45,37,97,22,55,95,98,41,42,29,54,15,80,35,15,64,82,38,76,36,12,11,12,6,53,52,93,14,97,9,55,72,65,57,28,75,6,30,47,82,11,3,89,100,32,50,3,58,88,79,0,14,29,19,14,38,90,83,20,75,38,30,81,33,49,34,81,29,40,64,99,65,48,69,15,11,49,84,30,16,72
6,55,31,79,21,59,81,25,82,95,71,81,91,9,70,98,41,56,2,38,13,64,48,17,40,19,65,23,9,66,55,13,3,60,78,54,25,15,59,96,43,19,19,39,0,64,35,73,87,75,78,83,19,26,67,40,44,82,52,26,24,35,78,11,95,29,61,61,74,20,23,63,54,79,59,77,76,69,87,61,71,82,73,37,97,31,41,4,0,22,64,94,88,33,41,92,16,67,82,77
14,27,69,1,33,6,86,96,46,100,84,100,13,17,33,80,9,90,7,17,21,8,73,27,73,74,50,50,23,28,99,100,60,8,88,94,30,55,14,90,72,50,26,63,74,25,62,24,32,12,59,83,90,32,93,8,88,64,50,48,56,81,68,48,43,60,73,69,38,68,78,97,86,52,39,46,93,89,74,72,28,48,92,91,88,68,17,65,67,89,3,24,1,24,90,61,52,42,75,98
29,85,49,9,35,52,72,81,74,93,97,44,46,8,17,68,24,58,49,55,18,13,27,33,17,33,19,66,49,70,6,45,0,14,94,97,92,91,34,19,94,12,22,71,41,6,38,70,9,20,59,5,52,16,53,92,68,30,32,76,16,42,93,91,17,24,74,12,61,40,78,75,95,91,52,5,47,30,3,87,42,98,80,0,58,89,26,55,14,90,64,36,65,56,70,15,22,49,59,62
75,78,47,45,57,76,22,30,30,57,79,25,97,81,38,41,5,12,90,14,91,5,58,7,84,25,97,96,11,50,87,81,87,52,34,37,88,60,25,20,60,22,16,83,49,12,82,3,4,61,18,48,23,34,46,56,28,71,79,17,48,31,49,54,67,59,53,86,72,20,77,26,3,12,13,52,12,74,19,18,77,65,49,93,36,30,82,18,95,78,14,23,40,29,9,57,29,99,71,1
22,21,66,96,81,79,6,17,62,77,13,44,78,92,20,75,23,80,21,67,49,45,19,100,100,61,26,100,49,95,100,100,2,76,44,39,83,8,85,97,10,71,14,75,70,9,41,22,28,71,28,99,31,40,31,45,85,45,28,87,31,45,96,86,23,93,14,81,86,62,38,70,43,73,72,68,60,48,31,42,1,64,6,76,85,96,27,19,15,38,97,36,75,4,65,34,40,55,48,4
51,96,87,60,80,83,81,45,39,38,40,99,31,22,45,76,78,36,11,68,83,99,17,32,36,5,6,10,28,47,71,42,97,83,53,33,37,51,5,25,45,96,44,94,91,35,0,36,9,16,92,75,92,3,12,90,20,66,90,17,75,43,60,41,29,53,56,2,4,61,89,39,67,16,59,94,47,52,13,67,12,29,78,52,82,73,69,42,99,91,64,88,32,69,56,23,45,91,88,13
24,56,15,43,18,51,29,22,85,7,53,80,60,63,20,10,16,41,20,79,47,69,9,65,41,8,1,64,6,48,100,63,39,100,81,52,48,18,70,80,52,3,64,24,34,19,23,38,64,96,40,6,50,95,79,63,27,16,11,90,31,89,51,27,78,83,73,34,54,19,45,75,76,82,11,46,31,59,93,91,39,69,55,32,97,89,89,58,50,55,50,73,18,38,73,47,2,40,83,2
3,25,35,52,25,1,87,99,9,93,26,47,40,78,35,50,38,84,88,25,80,25,79,74,45,78,66,72,56,60,0,63,68,53,64,85,85,44,17,36,68,37,48,30,98,3,9,29,10,95,68,82,11,48,34,73,3,68,85,4,57,25,63,81,32,95,94,77,64,84,74,96,91,42,91,13,84,83,3,3,68,73,16,21,72,13,7,64,17,15,49,7,45,41,16,64,44,74,82,42
77,67,32,82,93,42,17,16,29,98,61,49,0,2,78,21,15,31,54,79,63,50,14,52,39,100,17,100,73,70,14,94,17,86,58,47,32,73,2,76,50,44,70,46,41,86,88,23,87,0,30,19,26,35,56,22,51,71,56,41,87,86,34,40,43,33,67,50,34,12,35,37,74,2,58,15,43,51,6,22,10,19,77,2,31,12,24,60,95,30,4,67,93,99,82,21,40,98,68,34
3,57,16,81,82,33,60,56,38,33,59,91,79,58,37,43,43,29,71,57,9,55,15,77,78,52,58,24,43,74,38,74,93,87,34,95,96,51,52,60,43,67,44,83,94,55,91,47,60,68,71,61,45,62,51,26,61,48,85,31,15,61,69,83,96,91,17,99,65,83,74,31,32,28,50,41,6,66,39,96,9,79,34,49,6,85,68,12,97,31,34,68,14,65,21,47,31,10,87,11
6,30,11,16,3,75,85,43,86,83,31,49,4,55,8,86,34,96,34,12,12,45,7,87,53,88,22,94,73,72,91,14,78,33,33,50,64,91,70,49,18,39,18,63,62,44,34,0,52,38,7,71,82,30,20,46,26,99,89,56,33,21,16,19,92,23,18,81,78,40,75,12,64,63,43,55,98,40,31,35,32,44,37,38,93,94,51,64,11,53,47,13,48,99,12,4,1,99,19,86
63,23,26,80,100,38,80,42,75,96,93,70,61,79,81,28,41,85,27,28,29,70,13,58,7,28,5,18,66,92,48,74,87,65,46,69,3,47,50,95,6,26,17,52,46,75,9,10,15,20,79,71,74,45,26,60,74,18,3,27,69,92,92,19,18,81,48,93,70,52,53,11,52,76,20,99,74,66,80,10,45,27,75,34,51,1,27,63,53,91,42,54,9,11,20,89,38,48,56,41
29,85,90,65,26,0,89,7,92,43,50,76,40,79,13,19,31,44,9,82,25,37,18,6,49,93,82,64,99,57,31,82,4,17,4,23,60,36,79,72,99,75,79,14,52,96,79,97,30,52,12,51,31,4,85,22,2,50,28,100,52,17,5,35,14,64,64,42,39,95,62,7,79,21,96,12,54,72,24,15,80,88,64,44,15,53,50,66,73,31,59,99,86,71,39,44,39,43,6,67
31,86,40,54,61,60,16,23,99,52,83,98,19,75,90,82,47,80,57,35,44,36,55,21,37,60,56,12,77,25,51,92,58,48,53,61,12,70,72,68,31,93,92,70,52,88,30,61,91,4,81,4,56,42,54,34,47,11,13,9,82,69,84,69,2,95,52,55,30,5,84,20,94,76,67,25,6,62,87,49,6,55,82,89,17,96,60,54,83,81,18,24,32,97,37,40,82,1,69,62
36,11,89,85,25,3,7,92,92,21,19,9,24,99,70,13,25,8,79,75,84,35,6,97,19,74,67,93,50,1,67,65,93,51,68,70,39,25,56,35,18,49,71,18,6,33,69,25,94,94,43,62,97,70,50,84,74,85,15,97,21,93,78,73,31,85,20,54,88,44,12,18,47,97,19,4,43,50,82,45,90,30,10,49,78,84,47,60,96,49,31,29,67,57,29,59,70,76,62,67
94,75,53,65,86,60,59,43,87,88,66,64,31,34,9,94,30,98,45,15,54,25,62,13,41,86,100,26,8,9,75,59,16,57,10,72,15,26,16,72,2,71,99,25,26,36,43,52,62,17,65,85,96,27,96,3,56,15,32,2,59,21,88,31,12,6,26,28,27,67,91,47,35,0,0,94,15,41,13,11,45,22,21,10,2,59,100,35,78,8,55,25,89,29,99,48,52,7,26,95
94,73,21,44,70,51,100,48,62,32,62,38,6,98,39,58,41,26,48,8,60,98,93,97,79,39,65,88,59,60,49,21,99,32,75,32,74,88,44,76,76,94,94,32,87,38,61,40,47,28,53,55,68,66,16,55,20,66,99,94,73,34,41,15,92,5,46,48,20,84,82,92,86,90,86,88,75,14,50,36,2,9,90,62,75,43,67,99,30,30,44,29,53,12,52,39,59,23,62,87
91,6,54,94,95,73,50,38,9,73,20,23,14,51,51,24,54,13,43,16,97,40,42,69,85,74,71,70,5,44,37,95,54,90,23,6,36,64,33,13,29,10,15,5,40,89,13,39,37,37,66,41,55,16,49,35,65,5,88,33,74,53,1,49,85,67,37,89,48,48,41,1,51,14,74,26,70,17,97,100,92,69,3,3,1,56,26,80,10,3,88,2,7,2,65,82,90,68,22,13
56,67,63,0,41,86,42,8,52,2,53,15,26,49,20,22,11,91,73,74,76,38,98,94,1,65,78,98,41,80,30,83,63,37,66,4,84,2,14,60,4,21,73,33,57,8,39,12,0,67,65,95,26,40,46,78,68,44,71,79,1,96,99,19,71,18,56,4,37,79,18,16,53,62,11,68,16,35,32,11,0,56,73,36,24,82,85,50,77,16,58,88,55,97,33,18,91,82,66,7
81,29,25,33,88,39,74,92,71,72,56,18,56,65,19,69,31,36,94,38,54,47,86,85,64,78,92,39,53,84,99,15,13,82,47,33,37,16,61,18,92,25,5,94,82,43,100,1,66,69,23,3,83,81,52,17,5,17,39,20,10,71,73,100,3,92,71,38,68,92,42,82,68,94,60,60,34,1,73,61,42,12,94,41,35,19,80,15,64,40,20,46,6,31,26,27,55,72,67,8
63,30,28,72,95,2,88,28,4,67,51,16,80,27,88,73,20,100,52,79,62,61,3,31,18,65,79,49,45,33,95,95,89,61,39,72,54,56,21,75,40,52,64,27,52,0,59,96,86,93,90,5,12,39,74,70,44,61,81,77,31,94,30,27,62,2,25,33,61,83,47,2,22,19,11,77,8,23,25,57,63,75,45,8,29,43,42,81,62,91,86,91,47,29,56,43,60,45,17,60
84,64,65,71,93,17,77,93,62,81,52,61,88,92,67,59,8,42,75,21,46,15,60,69,34,40,16,85,37,13,19,42,64,35,54,38,99,23,91,67,45,4,11,6,36,96,2,88,21,43,92,7,40,68,44,66,32,21,20,56,100,80,46,63,17,27,56,56,78,89,55,77,69,43,80,50,62,3,33,41,76,19,39,2,71,70,69,58,35,100,36,53,18,68,29,36,96,32,52,57
22,79,48,38,60,88,50,93,44,9,6,96,26,24,11,64,83,41,10,29,32,14,42,33,41,16,46,11,90,35,62,6,24,77,67,74,73,88,14,87,52,74,38,55,3,91,8,45,91,66,98,27,80,76,66,47,57,100,18,94,58,80,28,13,84,77,11,30,53,31,32,40,32,51,34,22,97,74,12,34,36,43,13,37,88,9,53,35,5,93,5,85,9,15,6,35,80,43,71,75
17,35,81,67,12,0,33,83,85,46,32,16,12,25,78,86,76,61,68,77,16,5,71,58,79,100,93,4,4,2,54,19,24,94,82,27,44,90,18,46,89,32,75,22,7,26,62,76,57,12,45,100,32,59,99,26,75,4,80,63,11,46,13,42,33,6,50,8,35,93,8,30,83,8,65,42,32,34,79,35,89,96,56,26,4,48,61,40,74,42,73,0,68,36,63,77,84,10,41,69
48,63,47,98,81,14,40,1,17,27,81,46,100,79,88,68,10,29,37,65,28,20,91,74,79,60,39,75,84,40,10,51,13,21,34,40,39,20,48,18,12,70,36,74,4,40,91,28,75,78,41,78,57,5,100,52,33,24,17,59,31,69,32,34,80,98,6,96,42,84,55,43,76,40,36,98,24,30,98,53,74,47,89,72,30,85,13,82,83,79,45,74,67,94,3,58,43,41,12,60
25,22,60,22,68,31,3,23,26,9,37,69,88,85,99,83,34,13,99,91,5,42,52,36,31,28,97,29,66,2,95,35,59,66,74,20,78,15,22,21,2,22,25,69,2,25,28,86,13,39,71,80,9,44,63,23,65,26,26,55,24,48,77,83,41,48,18,15,9,18,55,13,25,63,92,72,1,3,100,60,71,97,1,30,41,48,95,57,91,69,64,42,82,89,3,24,95,86,79,29
71,97,86,22,21,21,39,35,86,36,26,59,14,57,59,49,59,32,11,4,51,11,86,100,41,50,69,62,82,38,2,56,72,90,29,15,38,94,78,32,79,0,57,59,62,71,32,58,23,62,37,70,41,2,28,70,46,97,9,96,0,36,28,90,64,72,2,67,17,15,35,11,17,29,56,57,36,97,60,15,13,10,46,15,76,39,27,65,30,21,37,22,65,58,83,23,28,70,78,12
12,42,22,2,4,87,93,75,77,40,57,94,24,46,66,74,22,45,78,34,33,19,90,99,7,31,8,61,58,94,38,2,29,94,65,14,59,13,43,97,59,85,98,76,54,57,100,69,98,91,8,11,90,83,95,78,58,57,10,57,31,51,88,37,91,41,100,55,60,66,12,33,65,87,82,85,70,5,60,56,91,88,97,41,85,55,57,68,4,44,66,54,59,57,76,86,22,20,53,69
12,16,57,52,12,34,38,74,75,79,64,96,68,77,61,21,53,6,85,27,90,9,73,91,21,56,32,32,88,12,13,25,8,26,6,28,18,48,6,24,27,94,32,69,61,33,18,71,97,99,39,15,44,4,46,72,52,99,53,93,37,32,46,20,83,96,10,44,74,2,80,72,38,48,25,6,38,91,88,10,46,20,72,79,14,88,81,54,91,7,84,97,14,23,61,75,16,81,80,49
35,35,33,8,45,85,88,79,9,15,80,84,79,62,78,6,23,99,23,82,8,60,44,86,59,6,12,18,81,63,95,91,53,16,78,85,63,83,95,85,50,36,45,35,36,28,0,24,20,83,40,87,40,52,98,34,54,55,15,64,60,12,34,83,28,77,67,40,15,25,34,71,91,51,5,32,86,30,67,65,63,21,45,90,95,89,75,13,55,40,34,13,88,7,21,4,99,50,79,47
29,24,9,43,15,26,85,57,32,95,87,70,83,25,95,92,67,30,89,42,8,35,76,47,27,13,71,86,80,77,56,38,54,31,41,60,38,51,87,65,81,82,74,41,5,80,64,56,12,32,60,56,69,8,91,91,68,90,96,86,83,66,42,75,1,25,46,30,39,78,18,4,61,32,47,7,12,18,14,13,43,95,83,48,0,88,43,15,70,47,24,79,28,86,73,85,60,60,77,37
6,82,85,40,28,61,89,5,16,86,56,87,60,74,89,33,14,91,74,3,24,44,9,63,93,69,68,11,80,52,8,48,99,79,89,78,99,16,30,3,36,51,68,73,5,24,74,98,14,49,64,0,82,90,21,0,95,18,25,24,30,64,95,19,71,77,88,40,81,80,100,48,53,58,44,4,80,82,65,56,85,98,33,9,19,23,38,68,87,6,70,67,77,11,79,96,93,69,80,26
9,18,83,49,4,50,86,54,77,2,45,87,18,58,9,41,84,37,97,45,87,18,29,60,68,41,7,8,5,67,19,71,47,20,26,46,62,91,23,59,17,65,14,31,35,35,66,55,82,79,21,69,99,35,85,27,17,64,16,22,39,87,65,53,21,92,38,7,78,62,12,75,73,12,47,46,65,65,19,98,9,38,96,60,41,27,98,69,76,47,67,86,15,53,43,78,7,77,30,48
67,6,68,13,54,17,31,18,52,98,67,5,68,18,85,64,95,64,55,39,38,66,86,75,22,75,65,100,50,31,69,38,13,18,55,81,74,54,85,37,51,53,50,14,84,84,32,51,92,23,17,56,87,30,82,66,86,51,15,20,59,42,59,46,74,60,77,39,32,4,16,64,31,80,68,63,26,4,51,2,60,98,21,17,32,37,10,12,95,19,24,2,39,22,27,99,93,78,18,82
85,38,91,4,98,33,24,62,88,18,30,47,71,96,70,9,73,97,22,19,49,91,55,18,99,16,12,94,87,83,5,60,77,63,39,43,22,25,67,15,90,82,39,91,77,74,36,87,32,75,28,75,42,75,79,77,56,10,28,11,91,10,68,44,57,40,16,31,88,38,83,32,91,54,100,54,57,93,56,85,58,39,93,47,13,25,4,83,89,67,16,4,34,63,87,72,90,12,93,47
62,8,22,43,35,43,76,57,88,49,10,39,88,90,91,95,52,48,30,35,69,72,52,99,42,51,13,76,91,10,2,5,78,40,42,51,46,63,74,100,81,64,20,64,3,21,18,56,54,86,54,70,64,44,3,58,86,26,15,43,59,73,51,36,35,13,90,85,13,55,90,9,23,16,26,2,93,49,73,33,50,2,31,62,28,57,73,70,21,26,95,4,42,28,72,57,29,40,41,73
